Ano,Municipio,NUTS I,NUTS II,NUTS III,Nr_populacao
2021,Braga,Continente,Norte,Cávado,195274
2021,Esposende,Continente,Norte,Cávado,35740
2021,Terras de Bouro,Continente,Norte,Cávado,6368
2021,Vila Verde,Continente,Norte,Cávado,46945
2021,Alijó,Continente,Norte,Douro,10441
2021,Armamar,Continente,Norte,Douro,5727
2021,Carrazeda de Ansiães,Continente,Norte,Douro,5425
2021,Freixo de Espada à Cinta,Continente,Norte,Douro,3225
2021,Lamego,Continente,Norte,Douro,24231
2021,Mesão Frio,Continente,Norte,Douro,3537
2021,Moimenta da Beira,Continente,Norte,Douro,9498
2021,Murça,Continente,Norte,Douro,5238
2021,Penedono,Continente,Norte,Douro,2795
2021,Peso da Régua,Continente,Norte,Douro,14494
2021,Sabrosa,Continente,Norte,Douro,5569
2021,Santa Marta de Penaguião,Continente,Norte,Douro,6039
2021,Sernancelhe,Continente,Norte,Douro,5699
2021,São João da Pesqueira,Continente,Norte,Douro,6814
2021,Tabuaço,Continente,Norte,Douro,5039
2021,Tarouca,Continente,Norte,Douro,7381
2021,Torre de Moncorvo,Continente,Norte,Douro,6782
2021,Vila Nova de Foz Côa,Continente,Norte,Douro,6298
2021,Vila Real,Continente,Norte,Douro,49599
2021,Alfândega da Fé,Continente,Norte,Terras de Trás-os-Montes,4271
2021,Bragança,Continente,Norte,Terras de Trás-os-Montes,34737
2021,Macedo de Cavaleiros,Continente,Norte,Terras de Trás-os-Montes,14167
2021,Miranda do Douro,Continente,Norte,Terras de Trás-os-Montes,6397
2021,Mirandela,Continente,Norte,Terras de Trás-os-Montes,21334
2021,Mogadouro,Continente,Norte,Terras de Trás-os-Montes,8294
2021,Vila Flor,Continente,Norte,Terras de Trás-os-Montes,6056
2021,Vimioso,Continente,Norte,Terras de Trás-os-Montes,4140
2021,Vinhais,Continente,Norte,Terras de Trás-os-Montes,7624
2021,Amarante,Continente,Norte,Tâmega e Sousa,52061
2021,Baião,Continente,Norte,Tâmega e Sousa,17436
2021,Castelo de Paiva,Continente,Norte,Tâmega e Sousa,15450
2021,Celorico de Basto,Continente,Norte,Tâmega e Sousa,17632
2021,Cinfães,Continente,Norte,Tâmega e Sousa,17700
2021,Felgueiras,Continente,Norte,Tâmega e Sousa,55654
2021,Lousada,Continente,Norte,Tâmega e Sousa,47629
2021,Marco de Canaveses,Continente,Norte,Tâmega e Sousa,49549
2021,Paços de Ferreira,Continente,Norte,Tâmega e Sousa,55743
2021,Penafiel,Continente,Norte,Tâmega e Sousa,69850
2021,Resende,Continente,Norte,Tâmega e Sousa,9970
2021,Arouca,Continente,Norte,Área Metropolitana do Porto,21040
2021,Espinho,Continente,Norte,Área Metropolitana do Porto,31440
2021,Gondomar,Continente,Norte,Área Metropolitana do Porto,165675
2021,Maia,Continente,Norte,Área Metropolitana do Porto,137595
2021,Matosinhos,Continente,Norte,Área Metropolitana do Porto,174644
2021,Oliveira de Azeméis,Continente,Norte,Área Metropolitana do Porto,66617
2021,Paredes,Continente,Norte,Área Metropolitana do Porto,84972
2021,Porto,Continente,Norte,Área Metropolitana do Porto,236003
2021,Póvoa de Varzim,Continente,Norte,Área Metropolitana do Porto,65111
2021,Santa Maria da Feira,Continente,Norte,Área Metropolitana do Porto,137368
2021,Santo Tirso,Continente,Norte,Área Metropolitana do Porto,67663
2021,São João da Madeira,Continente,Norte,Área Metropolitana do Porto,22789
2021,Trofa,Continente,Norte,Área Metropolitana do Porto,39002
2021,Vale de Cambra,Continente,Norte,Área Metropolitana do Porto,21289
2021,Valongo,Continente,Norte,Área Metropolitana do Porto,96649
2021,Vila Nova de Gaia,Continente,Norte,Área Metropolitana do Porto,305906
2021,Vila do Conde,Continente,Norte,Área Metropolitana do Porto,82081
2021,Alcochete,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,19468
2021,Almada,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,177971
2021,Amadora,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,173156
2021,Barreiro,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,78706
2021,Cascais,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,213876
2021,Lisboa,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,545143
2021,Loures,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,202701
2021,Mafra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,87921
2021,Moita,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,67026
2021,Montijo,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,56915
2021,Odivelas,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,149121
2021,Oeiras,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,171836
2021,Palmela,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,70262
2021,Seixal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,168103
2021,Sesimbra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,53396
2021,Setúbal,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,123128
2021,Sintra,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,387235
2021,Vila Franca de Xira,Continente,Área Metropolitana de Lisboa,Área Metropolitana de Lisboa,137681
