Municipio,NUTS I,NUTS II,NUTS III,mes,ano,nr_dormidas
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2016,3853
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2016,6320
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2016,4484
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2016,3595
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2016,2235
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2016,2144
Estremoz,Continente,Alentejo,Alentejo Central,Janeiro,2017,1536
Estremoz,Continente,Alentejo,Alentejo Central,Fevereiro,2017,1914
Estremoz,Continente,Alentejo,Alentejo Central,Março,2017,2235
Estremoz,Continente,Alentejo,Alentejo Central,Abril,2017,4313
Estremoz,Continente,Alentejo,Alentejo Central,Maio,2017,3832
Estremoz,Continente,Alentejo,Alentejo Central,Junho,2017,4045
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2017,4596
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2017,7163
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2017,5170
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2017,4341
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2017,2778
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2017,2810
Estremoz,Continente,Alentejo,Alentejo Central,Janeiro,2018,1762
Estremoz,Continente,Alentejo,Alentejo Central,Fevereiro,2018,2188
Estremoz,Continente,Alentejo,Alentejo Central,Março,2018,3004
Estremoz,Continente,Alentejo,Alentejo Central,Abril,2018,3705
Estremoz,Continente,Alentejo,Alentejo Central,Maio,2018,4674
Estremoz,Continente,Alentejo,Alentejo Central,Junho,2018,4306
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2018,4824
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2018,7409
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2018,5481
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2018,4719
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2018,3242
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2018,2876
Estremoz,Continente,Alentejo,Alentejo Central,Janeiro,2019,2117
Estremoz,Continente,Alentejo,Alentejo Central,Fevereiro,2019,2231
Estremoz,Continente,Alentejo,Alentejo Central,Março,2019,3180
Estremoz,Continente,Alentejo,Alentejo Central,Abril,2019,4786
Estremoz,Continente,Alentejo,Alentejo Central,Maio,2019,5061
Estremoz,Continente,Alentejo,Alentejo Central,Junho,2019,4980
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2019,5122
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2019,8040
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2019,5903
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2019,4879
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2019,3725
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2019,2946
Estremoz,Continente,Alentejo,Alentejo Central,Janeiro,2020,2064
Estremoz,Continente,Alentejo,Alentejo Central,Fevereiro,2020,2431
Estremoz,Continente,Alentejo,Alentejo Central,Março,2020,700
Estremoz,Continente,Alentejo,Alentejo Central,Abril,2020,358
Estremoz,Continente,Alentejo,Alentejo Central,Maio,2020,814
Estremoz,Continente,Alentejo,Alentejo Central,Junho,2020,1923
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2020,2618
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2020,4691
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2020,3734
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2020,3440
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2020,1248
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2020,1162
Estremoz,Continente,Alentejo,Alentejo Central,Janeiro,2021,806
Estremoz,Continente,Alentejo,Alentejo Central,Fevereiro,2021,708
Estremoz,Continente,Alentejo,Alentejo Central,Março,2021,962
Estremoz,Continente,Alentejo,Alentejo Central,Abril,2021,1627
Estremoz,Continente,Alentejo,Alentejo Central,Maio,2021,2920
Estremoz,Continente,Alentejo,Alentejo Central,Junho,2021,2824
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2021,2796
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2021,5367
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2021,3801
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2021,3834
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2021,2846
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2021,1635
Estremoz,Continente,Alentejo,Alentejo Central,Janeiro,2022,1159
Estremoz,Continente,Alentejo,Alentejo Central,Fevereiro,2022,2025
Estremoz,Continente,Alentejo,Alentejo Central,Março,2022,2796
Estremoz,Continente,Alentejo,Alentejo Central,Abril,2022,5024
Estremoz,Continente,Alentejo,Alentejo Central,Maio,2022,4285
Estremoz,Continente,Alentejo,Alentejo Central,Junho,2022,4690
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2022,4288
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2022,7249
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2022,6281
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2022,5135
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2022,3695
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2022,2758
Estremoz,Continente,Alentejo,Alentejo Central,Janeiro,2023,2174
Estremoz,Continente,Alentejo,Alentejo Central,Fevereiro,2023,2712
Estremoz,Continente,Alentejo,Alentejo Central,Março,2023,3382
Estremoz,Continente,Alentejo,Alentejo Central,Abril,2023,6035
Estremoz,Continente,Alentejo,Alentejo Central,Maio,2023,5630
Estremoz,Continente,Alentejo,Alentejo Central,Junho,2023,5630
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2023,5455
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2023,9104
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2023,6844
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2023,6900
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2023,4711
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2023,4664
Estremoz,Continente,Alentejo,Alentejo Central,Janeiro,2024,3439
Estremoz,Continente,Alentejo,Alentejo Central,Fevereiro,2024,4024
Estremoz,Continente,Alentejo,Alentejo Central,Março,2024,5076
Estremoz,Continente,Alentejo,Alentejo Central,Abril,2024,5283
Estremoz,Continente,Alentejo,Alentejo Central,Maio,2024,7087
Estremoz,Continente,Alentejo,Alentejo Central,Junho,2024,6038
Estremoz,Continente,Alentejo,Alentejo Central,Julho,2024,7139
Estremoz,Continente,Alentejo,Alentejo Central,Agosto,2024,10555
Estremoz,Continente,Alentejo,Alentejo Central,Setembro,2024,7862
Estremoz,Continente,Alentejo,Alentejo Central,Outubro,2024,6976
Estremoz,Continente,Alentejo,Alentejo Central,Novembro,2024,5267
Estremoz,Continente,Alentejo,Alentejo Central,Dezembro,2024,4317
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2014,763
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2014,770
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2014,1261
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2014,1753
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2014,1794
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2014,2039
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2014,2390
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2014,3914
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2014,2198
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2014,1766
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2014,1170
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2014,1124
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2015,918
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2015,1010
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2015,1426
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2015,1684
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2015,2077
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2015,2417
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2015,2937
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2015,4612
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2015,2555
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2015,1957
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2015,1355
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2015,1289
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2016,1001
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2016,1166
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2016,1768
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2016,1779
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2016,2031
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2016,2854
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2016,3337
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2016,4904
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2016,2940
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2016,2320
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2016,1395
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2016,1386
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2017,1117
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2017,1258
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2017,1485
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2017,2528
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2017,2374
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2017,3287
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2017,3980
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2017,5559
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2017,3391
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2017,2801
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2017,1734
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2017,1817
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2018,1281
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2018,1439
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2018,1997
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2018,2172
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2018,2896
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2018,3499
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2018,4178
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2018,5749
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2018,3594
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2018,3045
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2018,2024
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2018,1859
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2019,1539
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2019,1467
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2019,2113
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2019,2805
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2019,3136
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2019,4047
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2019,4436
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2019,6239
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2019,3871
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2019,3149
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2019,2326
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2019,1905
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2020,1209
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2020,1433
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2020,723
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2020,1786
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2020,2566
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2020,4107
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2020,2359
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2020,1772
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2020,1422
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2020,1621
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2021,893
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2021,856
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2021,1132
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2021,3069
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2021,3563
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2021,5135
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2021,2551
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2021,2669
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2021,2042
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2021,1960
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2022,1819
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2022,1691
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2022,1620
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2022,3090
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2022,3393
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2022,3771
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2022,4205
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2022,5804
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2022,3995
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2022,3265
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2022,2069
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2022,1968
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2023,1717
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2023,1856
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2023,2196
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2023,3331
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2023,3595
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2023,4092
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2023,4662
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2023,6138
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2023,4025
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2023,4110
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2023,2421
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2023,2369
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Janeiro,2024,1550
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Fevereiro,2024,2509
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Março,2024,2786
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Abril,2024,2939
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Maio,2024,4151
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Junho,2024,5618
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Julho,2024,6310
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Agosto,2024,9178
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Setembro,2024,5411
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Outubro,2024,4589
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Novembro,2024,3253
Montemor-o-Novo,Continente,Alentejo,Alentejo Central,Dezembro,2024,2158
Mora,Continente,Alentejo,Alentejo Central,Janeiro,2014,71
Mora,Continente,Alentejo,Alentejo Central,Fevereiro,2014,86
Mora,Continente,Alentejo,Alentejo Central,Março,2014,143
Mora,Continente,Alentejo,Alentejo Central,Abril,2014,193
Mora,Continente,Alentejo,Alentejo Central,Maio,2014,177
Mora,Continente,Alentejo,Alentejo Central,Junho,2014,248
Mora,Continente,Alentejo,Alentejo Central,Julho,2014,341
Mora,Continente,Alentejo,Alentejo Central,Agosto,2014,509
Mora,Continente,Alentejo,Alentejo Central,Setembro,2014,266
Mora,Continente,Alentejo,Alentejo Central,Outubro,2014,169
Mora,Continente,Alentejo,Alentejo Central,Novembro,2014,98
Mora,Continente,Alentejo,Alentejo Central,Dezembro,2014,124
Mora,Continente,Alentejo,Alentejo Central,Janeiro,2015,86
Mora,Continente,Alentejo,Alentejo Central,Fevereiro,2015,113
Mora,Continente,Alentejo,Alentejo Central,Março,2015,162
Mora,Continente,Alentejo,Alentejo Central,Abril,2015,185
Mora,Continente,Alentejo,Alentejo Central,Maio,2015,204
Mora,Continente,Alentejo,Alentejo Central,Junho,2015,294
Mora,Continente,Alentejo,Alentejo Central,Julho,2015,420
Mora,Continente,Alentejo,Alentejo Central,Agosto,2015,599
Mora,Continente,Alentejo,Alentejo Central,Setembro,2015,309
Mora,Continente,Alentejo,Alentejo Central,Outubro,2015,187
Mora,Continente,Alentejo,Alentejo Central,Novembro,2015,113
Mora,Continente,Alentejo,Alentejo Central,Dezembro,2015,142
Mora,Continente,Alentejo,Alentejo Central,Janeiro,2016,93
Mora,Continente,Alentejo,Alentejo Central,Fevereiro,2016,131
Mora,Continente,Alentejo,Alentejo Central,Março,2016,201
Mora,Continente,Alentejo,Alentejo Central,Abril,2016,195
Mora,Continente,Alentejo,Alentejo Central,Maio,2016,200
Mora,Continente,Alentejo,Alentejo Central,Junho,2016,347
Mora,Continente,Alentejo,Alentejo Central,Julho,2016,477
Mora,Continente,Alentejo,Alentejo Central,Agosto,2016,638
Mora,Continente,Alentejo,Alentejo Central,Setembro,2016,356
Mora,Continente,Alentejo,Alentejo Central,Outubro,2016,222
Mora,Continente,Alentejo,Alentejo Central,Novembro,2016,117
Mora,Continente,Alentejo,Alentejo Central,Dezembro,2016,153
Mora,Continente,Alentejo,Alentejo Central,Janeiro,2017,104
Mora,Continente,Alentejo,Alentejo Central,Fevereiro,2017,141
Mora,Continente,Alentejo,Alentejo Central,Março,2017,169
Mora,Continente,Alentejo,Alentejo Central,Abril,2017,278
Mora,Continente,Alentejo,Alentejo Central,Maio,2017,234
Mora,Continente,Alentejo,Alentejo Central,Junho,2017,400
Mora,Continente,Alentejo,Alentejo Central,Julho,2017,569
Mora,Continente,Alentejo,Alentejo Central,Agosto,2017,722
Mora,Continente,Alentejo,Alentejo Central,Setembro,2017,410
Mora,Continente,Alentejo,Alentejo Central,Outubro,2017,268
Mora,Continente,Alentejo,Alentejo Central,Novembro,2017,145
Mora,Continente,Alentejo,Alentejo Central,Dezembro,2017,201
Mora,Continente,Alentejo,Alentejo Central,Janeiro,2018,119
Mora,Continente,Alentejo,Alentejo Central,Fevereiro,2018,161
Mora,Continente,Alentejo,Alentejo Central,Março,2018,227
Mora,Continente,Alentejo,Alentejo Central,Abril,2018,238
Mora,Continente,Alentejo,Alentejo Central,Maio,2018,285
Mora,Continente,Alentejo,Alentejo Central,Junho,2018,426
Mora,Continente,Alentejo,Alentejo Central,Julho,2018,597
Mora,Continente,Alentejo,Alentejo Central,Agosto,2018,747
