regiao_codigo,regiao_nome,dormidas,ano,origem
,11C1301: Amarante,31304.0,2018,Portugal
,11C1302: Baião,40330.0,2018,Portugal
,11C0106: Castelo de Paiva,16679.0,2018,Portugal
,11C0305: Celorico de Basto,13754.0,2018,Portugal
,11C1804: Cinfães,6842.0,2018,Portugal
,11C1303: Felgueiras,6967.0,2018,Portugal
,11C1305: Lousada,10059.0,2018,Portugal
,11C1307: Marco de Canaveses,4174.0,2018,Portugal
,11C1309: Paços de Ferreira,11855.0,2018,Portugal
,11C1311: Penafiel,65369.0,2018,Portugal
,11C1813: Resende,14402.0,2018,Portugal
,11D: Douro,255397.0,2018,Portugal
,11D1701: Alijó,17462.0,2018,Portugal
,11D1801: Armamar,5791.0,2018,Portugal
,11D0403: Carrazeda de Ansiães,5374.0,2018,Portugal
,11D0404: Freixo de Espada à Cinta,3804.0,2018,Portugal
,11D1805: Lamego,53302.0,2018,Portugal
,11D1704: Mesão Frio,16020.0,2018,Portugal
,11D1807: Moimenta da Beira,4850.0,2018,Portugal
,11D1707: Murça,,2018,Portugal
,11D1812: Penedono,,2018,Portugal
,11D1708: Peso da Régua,43272.0,2018,Portugal
,11D1710: Sabrosa,7260.0,2018,Portugal
,11D1711: Santa Marta de Penaguião,879.0,2018,Portugal
,11D1815: São João da Pesqueira,64.0,2018,Portugal
,11D1818: Sernancelhe,6117.0,2018,Portugal
,11D1819: Tabuaço,13751.0,2018,Portugal
,11D1820: Tarouca,5142.0,2018,Portugal
,11D0409: Torre de Moncorvo,6351.0,2018,Portugal
,11D0914: Vila Nova de Foz Côa,4312.0,2018,Portugal
,11D1714: Vila Real,60081.0,2018,Portugal
,11E: Terras de Trás-os-Montes,171776.0,2018,Portugal
,11E0401: Alfândega da Fé,10132.0,2018,Portugal
,11E0402: Bragança,76155.0,2018,Portugal
,11E0405: Macedo de Cavaleiros,9486.0,2018,Portugal
,11E0406: Miranda do Douro,22397.0,2018,Portugal
,11E0407: Mirandela,35740.0,2018,Portugal
,11E0408: Mogadouro,2269.0,2018,Portugal
,11E0410: Vila Flor,4837.0,2018,Portugal
,11E0411: Vimioso,1567.0,2018,Portugal
,11E0412: Vinhais,9193.0,2018,Portugal
16,Centro,3776969.0,2018,Portugal
,16B: Oeste,618697.0,2018,Portugal
,16B1001: Alcobaça,64524.0,2018,Portugal
,16B1101: Alenquer,8553.0,2018,Portugal
,16B1102: Arruda dos Vinhos,8565.0,2018,Portugal
,16B1005: Bombarral,6808.0,2018,Portugal
,16B1104: Cadaval,,2018,Portugal
,16B1006: Caldas da Rainha,110403.0,2018,Portugal
,16B1108: Lourinhã,14810.0,2018,Portugal
,16B1011: Nazaré,94842.0,2018,Portugal
,16B1012: Óbidos,78198.0,2018,Portugal
,16B1014: Peniche,97555.0,2018,Portugal
,16B1112: Sobral de Monte Agraço,,2018,Portugal
,16B1113: Torres Vedras,132437.0,2018,Portugal
,16D: Região de Aveiro,374854.0,2018,Portugal
,16D0101: Águeda,18279.0,2018,Portugal
,16D0102: Albergaria-a-Velha,15887.0,2018,Portugal
,16D0103: Anadia,55919.0,2018,Portugal
,16D0105: Aveiro,151062.0,2018,Portugal
,16D0108: Estarreja,11901.0,2018,Portugal
,16D0110: Ílhavo,40518.0,2018,Portugal
,16D0112: Murtosa,14491.0,2018,Portugal
,16D0114: Oliveira do Bairro,5319.0,2018,Portugal
,16D0115: Ovar,48608.0,2018,Portugal
,16D0117: Sever do Vouga,7294.0,2018,Portugal
,16D0118: Vagos,5576.0,2018,Portugal
,16E: Região de Coimbra,770695.0,2018,Portugal
,16E0601: Arganil,23720.0,2018,Portugal
,16E0602: Cantanhede,12815.0,2018,Portugal
,16E0603: Coimbra,252815.0,2018,Portugal
,16E0604: Condeixa-a-Nova,4866.0,2018,Portugal
,16E0605: Figueira da Foz,182071.0,2018,Portugal
,16E0606: Góis,4985.0,2018,Portugal
,16E0607: Lousã,19436.0,2018,Portugal
,16E0111: Mealhada,76814.0,2018,Portugal
,16E0608: Mira,24523.0,2018,Portugal
,16E0609: Miranda do Corvo,12394.0,2018,Portugal
,16E0610: Montemor-o-Velho,22660.0,2018,Portugal
,16E1808: Mortágua,54435.0,2018,Portugal
,16E0611: Oliveira do Hospital,28512.0,2018,Portugal
,16E0612: Pampilhosa da Serra,9986.0,2018,Portugal
,16E0613: Penacova,4348.0,2018,Portugal
,16E0614: Penela,17722.0,2018,Portugal
,16E0615: Soure,15744.0,2018,Portugal
,16E0616: Tábua,565.0,2018,Portugal
,16E0617: Vila Nova de Poiares,2284.0,2018,Portugal
,16F: Região de Leiria,314767.0,2018,Portugal
,16F1002: Alvaiázere,1035.0,2018,Portugal
,16F1003: Ansião,3205.0,2018,Portugal
,16F1004: Batalha,36916.0,2018,Portugal
,16F1007: Castanheira de Pêra,3138.0,2018,Portugal
,16F1008: Figueiró dos Vinhos,6507.0,2018,Portugal
,16F1009: Leiria,159637.0,2018,Portugal
,16F1010: Marinha Grande,58143.0,2018,Portugal
,16F1013: Pedrógão Grande,1907.0,2018,Portugal
,16F1015: Pombal,34798.0,2018,Portugal
,16F1016: Porto de Mós,9481.0,2018,Portugal
,16G: Viseu Dão Lafões,479975.0,2018,Portugal
,16G0901: Aguiar da Beira,6656.0,2018,Portugal
,16G1802: Carregal do Sal,3363.0,2018,Portugal
,16G1803: Castro Daire,13701.0,2018,Portugal
,16G1806: Mangualde,40879.0,2018,Portugal
,16G1809: Nelas,52571.0,2018,Portugal
,16G1810: Oliveira de Frades,4440.0,2018,Portugal
,16G1811: Penalva do Castelo,,2018,Portugal
,16G1814: Santa Comba Dão,1783.0,2018,Portugal
,16G1816: São Pedro do Sul,137094.0,2018,Portugal
,16G1817: Sátão,2556.0,2018,Portugal
,16G1821: Tondela,31624.0,2018,Portugal
,16G1822: Vila Nova de Paiva,,2018,Portugal
,16G1823: Viseu,171179.0,2018,Portugal
,16G1824: Vouzela,6991.0,2018,Portugal
,16H: Beira Baixa,119087.0,2018,Portugal
,16H0502: Castelo Branco,62331.0,2018,Portugal
,16H0505: Idanha-a-Nova,27033.0,2018,Portugal
,16H0506: Oleiros,8035.0,2018,Portugal
,16H0507: Penamacor,10883.0,2018,Portugal
,16H0508: Proença-a-Nova,4812.0,2018,Portugal
,16H0511: Vila Velha de Ródão,5993.0,2018,Portugal
,16I: Médio Tejo,472770.0,2018,Portugal
,16I1401: Abrantes,26610.0,2018,Portugal
,16I1402: Alcanena,7492.0,2018,Portugal
,16I1408: Constância,5329.0,2018,Portugal
,16I1410: Entroncamento,,2018,Portugal
,16I1411: Ferreira do Zêzere,20165.0,2018,Portugal
,16I1413: Mação,1350.0,2018,Portugal
,16I1421: Ourém,279970.0,2018,Portugal
,16I1417: Sardoal,,2018,Portugal
,16I0509: Sertã,41544.0,2018,Portugal
,16I1418: Tomar,49776.0,2018,Portugal
,16I1419: Torres Novas,18153.0,2018,Portugal
,16I0510: Vila de Rei,3533.0,2018,Portugal
,16I1420: Vila Nova da Barquinha,6401.0,2018,Portugal
,16J: Beiras e Serra da Estrela,626124.0,2018,Portugal
,16J0902: Almeida,14949.0,2018,Portugal
,16J0501: Belmonte,15308.0,2018,Portugal
,16J0903: Celorico da Beira,17741.0,2018,Portugal
,16J0503: Covilhã,227317.0,2018,Portugal
,16J0904: Figueira de Castelo Rodrigo,9751.0,2018,Portugal
,16J0905: Fornos de Algodres,19177.0,2018,Portugal
,16J0504: Fundão,105314.0,2018,Portugal
,16J0906: Gouveia,10894.0,2018,Portugal
,16J0907: Guarda,65028.0,2018,Portugal
,16J0908: Manteigas,26688.0,2018,Portugal
,16J0909: Mêda,16037.0,2018,Portugal
,16J0910: Pinhel,1769.0,2018,Portugal
,16J0911: Sabugal,16748.0,2018,Portugal
,16J0912: Seia,58049.0,2018,Portugal
,16J0913: Trancoso,21354.0,2018,Portugal
17,Área Metropolitana de Lisboa,3736020.0,2018,Portugal
170,Área Metropolitana de Lisboa,3736020.0,2018,Portugal
1701502,Alcochete,16155.0,2018,Portugal
1701503,Almada,127320.0,2018,Portugal
1701115,Amadora,85898.0,2018,Portugal
1701504,Barreiro,7726.0,2018,Portugal
1701105,Cascais,340628.0,2018,Portugal
1701106,Lisboa,2206634.0,2018,Portugal
1701107,Loures,60787.0,2018,Portugal
1701109,Mafra,63061.0,2018,Portugal
1701506,Moita,,2018,Portugal
1701507,Montijo,89895.0,2018,Portugal
1701116,Odivelas,,2018,Portugal
1701110,Oeiras,137504.0,2018,Portugal
1701508,Palmela,44171.0,2018,Portugal
1701510,Seixal,17923.0,2018,Portugal
1701511,Sesimbra,84512.0,2018,Portugal
1701512,Setúbal,177130.0,2018,Portugal
1701111,Sintra,245183.0,2018,Portugal
1701114,Vila Franca de Xira,,2018,Portugal
18,Alentejo,1708404.0,2018,Portugal
181,Alentejo Litoral,558284.0,2018,Portugal
1811501,Alcácer do Sal,37969.0,2018,Portugal
1811505,Grândola,259362.0,2018,Portugal
1810211,Odemira,128265.0,2018,Portugal
1811509,Santiago do Cacém,79823.0,2018,Portugal
1811513,Sines,52865.0,2018,Portugal
184,Baixo Alentejo,260834.0,2018,Portugal
1840201,Aljustrel,10744.0,2018,Portugal
1840202,Almodôvar,8984.0,2018,Portugal
1840203,Alvito,4775.0,2018,Portugal
1840204,Barrancos,2768.0,2018,Portugal
1840205,Beja,98694.0,2018,Portugal
1840206,Castro Verde,12241.0,2018,Portugal
1840207,Cuba,10522.0,2018,Portugal
1840208,Ferreira do Alentejo,17468.0,2018,Portugal
1840209,Mértola,33295.0,2018,Portugal
1840210,Moura,24267.0,2018,Portugal
1840212,Ourique,10490.0,2018,Portugal
1840213,Serpa,14588.0,2018,Portugal
1840214,Vidigueira,11998.0,2018,Portugal
185,Lezíria do Tejo,123606.0,2018,Portugal
1851403,Almeirim,15493.0,2018,Portugal
1851404,Alpiarça,966.0,2018,Portugal
1851103,Azambuja,12404.0,2018,Portugal
1851405,Benavente,18377.0,2018,Portugal
1851406,Cartaxo,3741.0,2018,Portugal
1851407,Chamusca,277.0,2018,Portugal
1851409,Coruche,7729.0,2018,Portugal
1851412,Golegã,8327.0,2018,Portugal
1851414,Rio Maior,6733.0,2018,Portugal
1851415,Salvaterra de Magos,720.0,2018,Portugal
1851416,Santarém,48839.0,2018,Portugal
186,Alto Alentejo,285365.0,2018,Portugal
1861201,Alter do Chão,11781.0,2018,Portugal
1861202,Arronches,8798.0,2018,Portugal
1861203,Avis,11979.0,2018,Portugal
1861204,Campo Maior,6301.0,2018,Portugal
1861205,Castelo de Vide,30606.0,2018,Portugal
1861206,Crato,8874.0,2018,Portugal
1861207,Elvas,56440.0,2018,Portugal
1861208,Fronteira,3397.0,2018,Portugal
1861209,Gavião,5581.0,2018,Portugal
1861210,Marvão,23035.0,2018,Portugal
1861211,Monforte,5675.0,2018,Portugal
1861212,Nisa,18355.0,2018,Portugal
1861213,Ponte de Sor,63911.0,2018,Portugal
1861214,Portalegre,29261.0,2018,Portugal
1861215,Sousel,1371.0,2018,Portugal
187,Alentejo Central,480315.0,2018,Portugal
1870701,Alandroal,7849.0,2018,Portugal
1870702,Arraiolos,10258.0,2018,Portugal
1870703,Borba,3129.0,2018,Portugal
1870704,Estremoz,33875.0,2018,Portugal
1870705,Évora,308256.0,2018,Portugal
1870706,Montemor-o-Novo,17396.0,2018,Portugal
1870707,Mora,4931.0,2018,Portugal
1870708,Mourão,3415.0,2018,Portugal
1870709,Portel,7110.0,2018,Portugal
1870710,Redondo,7704.0,2018,Portugal
1870711,Reguengos de Monsaraz,45484.0,2018,Portugal
1870712,Vendas Novas,5298.0,2018,Portugal
1870713,Viana do Alentejo,488.0,2018,Portugal
1870714,Vila Viçosa,25122.0,2018,Portugal
15,Algarve,4797528.0,2018,Portugal
150,Algarve,4797528.0,2018,Portugal
1500801,Albufeira,1776169.0,2018,Portugal
1500802,Alcoutim,999.0,2018,Portugal
1500803,Aljezur,24699.0,2018,Portugal
1500804,Castro Marim,69053.0,2018,Portugal
1500805,Faro,119552.0,2018,Portugal
1500806,Lagoa,256954.0,2018,Portugal
1500807,Lagos,165482.0,2018,Portugal
1500808,Loulé,743177.0,2018,Portugal
1500809,Monchique,18796.0,2018,Portugal
1500810,Olhão,45528.0,2018,Portugal
1500811,Portimão,685312.0,2018,Portugal
1500812,São Brás de Alportel,1136.0,2018,Portugal
1500813,Silves,77945.0,2018,Portugal
1500814,Tavira,262325.0,2018,Portugal
1500815,Vila do Bispo,54588.0,2018,Portugal
1500816,Vila Real de Santo António,495813.0,2018,Portugal
2,Região Autónoma dos Açores,895781.0,2018,Portugal
20,Região Autónoma dos Açores,895781.0,2018,Portugal
200,Região Autónoma dos Açores,895781.0,2018,Portugal
2004301,Angra do Heroísmo,124633.0,2018,Portugal
2004501,Calheta,,2018,Portugal
2004901,Corvo,,2018,Portugal
2004701,Horta,71809.0,2018,Portugal
2004201,Lagoa,16463.0,2018,Portugal
2004801,Lajes das Flores,5211.0,2018,Portugal
2004601,Lajes do Pico,5272.0,2018,Portugal
2004602,Madalena,25184.0,2018,Portugal
2004202,Nordeste,1362.0,2018,Portugal
2004203,Ponta Delgada,488305.0,2018,Portugal
2004204,Povoação,24652.0,2018,Portugal
2004205,Ribeira Grande,11644.0,2018,Portugal
2004401,Santa Cruz da Graciosa,12685.0,2018,Portugal
2004802,Santa Cruz das Flores,13959.0,2018,Portugal
2004603,São Roque do Pico,5048.0,2018,Portugal
2004502,Velas,16346.0,2018,Portugal
2004302,Vila da Praia da Vitória,32611.0,2018,Portugal
2004101,Vila do Porto,20200.0,2018,Portugal
2004206,Vila Franca do Campo,16833.0,2018,Portugal
3,Região Autónoma da Madeira,937453.0,2018,Portugal
30,Região Autónoma da Madeira,937453.0,2018,Portugal
300,Região Autónoma da Madeira,937453.0,2018,Portugal
3003101,Calheta,33946.0,2018,Portugal
3003102,Câmara de Lobos,5391.0,2018,Portugal
3003103,Funchal,558213.0,2018,Portugal
3003104,Machico,24656.0,2018,Portugal
3003105,Ponta do Sol,5208.0,2018,Portugal
3003106,Porto Moniz,11115.0,2018,Portugal
3003201,Porto Santo,205450.0,2018,Portugal
3003107,Ribeira Brava,11787.0,2018,Portugal
3003108,Santa Cruz,63202.0,2018,Portugal
3003109,Santana,4208.0,2018,Portugal
3003110,São Vicente,14277.0,2018,Portugal
,PT: Portugal,47772427.0,2018,Estrangeiro
1,Continente,39135569.0,2018,Estrangeiro
11,Norte,5740496.0,2018,Estrangeiro
111,Alto Minho,281422.0,2018,Estrangeiro
1111601,Arcos de Valdevez,18279.0,2018,Estrangeiro
1111602,Caminha,31987.0,2018,Estrangeiro
1111603,Melgaço,10048.0,2018,Estrangeiro
1111604,Monção,8721.0,2018,Estrangeiro
1111605,Paredes de Coura,2148.0,2018,Estrangeiro
1111606,Ponte da Barca,5633.0,2018,Estrangeiro
1111607,Ponte de Lima,41319.0,2018,Estrangeiro
1111608,Valença,12609.0,2018,Estrangeiro
1111609,Viana do Castelo,136944.0,2018,Estrangeiro
1111610,Vila Nova de Cerveira,13734.0,2018,Estrangeiro
112,Cávado,422349.0,2018,Estrangeiro
1120301,Amares,11327.0,2018,Estrangeiro
1120302,Barcelos,29481.0,2018,Estrangeiro
1120303,Braga,281988.0,2018,Estrangeiro
1120306,Esposende,80207.0,2018,Estrangeiro
1120310,Terras de Bouro,12485.0,2018,Estrangeiro
1120313,Vila Verde,6861.0,2018,Estrangeiro
119,Ave,227921.0,2018,Estrangeiro
1190304,Cabeceiras de Basto,1578.0,2018,Estrangeiro
1190307,Fafe,9898.0,2018,Estrangeiro
1190308,Guimarães,174563.0,2018,Estrangeiro
1191705,Mondim de Basto,6175.0,2018,Estrangeiro
1190309,Póvoa de Lanhoso,2478.0,2018,Estrangeiro
1190311,Vieira do Minho,9251.0,2018,Estrangeiro
1190312,Vila Nova de Famalicão,9754.0,2018,Estrangeiro
1190314,Vizela,14224.0,2018,Estrangeiro
,11A: Área Metropolitana do Porto,4401245.0,2018,Estrangeiro
,11A0104: Arouca,2284.0,2018,Estrangeiro
,11A0107: Espinho,79030.0,2018,Estrangeiro
,11A1304: Gondomar,3274.0,2018,Estrangeiro
,11A1306: Maia,102498.0,2018,Estrangeiro
,11A1308: Matosinhos,188988.0,2018,Estrangeiro
,11A0113: Oliveira de Azeméis,,2018,Estrangeiro
,11A1310: Paredes,32530.0,2018,Estrangeiro
,11A1312: Porto,3319649.0,2018,Estrangeiro
,11A1313: Póvoa de Varzim,106199.0,2018,Estrangeiro
,11A0109: Santa Maria da Feira,43788.0,2018,Estrangeiro
,11A1314: Santo Tirso,16995.0,2018,Estrangeiro
,11A0116: São João da Madeira,22807.0,2018,Estrangeiro
,11A1318: Trofa,,2018,Estrangeiro
,11A0119: Vale de Cambra,5513.0,2018,Estrangeiro
,11A1315: Valongo,23783.0,2018,Estrangeiro
,11A1316: Vila do Conde,41205.0,2018,Estrangeiro
,11A1317: Vila Nova de Gaia,384518.0,2018,Estrangeiro
,11B: Alto Tâmega,53702.0,2018,Estrangeiro
,11B1702: Boticas,2542.0,2018,Estrangeiro
,11B1703: Chaves,34098.0,2018,Estrangeiro
,11B1706: Montalegre,1248.0,2018,Estrangeiro
,11B1709: Ribeira de Pena,9795.0,2018,Estrangeiro
,11B1712: Valpaços,159.0,2018,Estrangeiro
,11B1713: Vila Pouca de Aguiar,5860.0,2018,Estrangeiro
,11C: Tâmega e Sousa,117202.0,2018,Estrangeiro
,11C1301: Amarante,32356.0,2018,Estrangeiro
,11C1302: Baião,20198.0,2018,Estrangeiro
,11C0106: Castelo de Paiva,5038.0,2018,Estrangeiro
,11C0305: Celorico de Basto,7549.0,2018,Estrangeiro
,11C1804: Cinfães,5477.0,2018,Estrangeiro
,11C1303: Felgueiras,4383.0,2018,Estrangeiro
,11C1305: Lousada,7345.0,2018,Estrangeiro
,11C1307: Marco de Canaveses,4817.0,2018,Estrangeiro
,11C1309: Paços de Ferreira,5454.0,2018,Estrangeiro
,11C1311: Penafiel,22403.0,2018,Estrangeiro
,11C1813: Resende,2182.0,2018,Estrangeiro
,11D: Douro,191374.0,2018,Estrangeiro
,11D1701: Alijó,28530.0,2018,Estrangeiro
,11D1801: Armamar,9851.0,2018,Estrangeiro
,11D0403: Carrazeda de Ansiães,936.0,2018,Estrangeiro
,11D0404: Freixo de Espada à Cinta,737.0,2018,Estrangeiro
,11D1805: Lamego,65735.0,2018,Estrangeiro
,11D1704: Mesão Frio,4911.0,2018,Estrangeiro
,11D1807: Moimenta da Beira,213.0,2018,Estrangeiro
,11D1707: Murça,,2018,Estrangeiro
,11D1812: Penedono,,2018,Estrangeiro
,11D1708: Peso da Régua,22723.0,2018,Estrangeiro
,11D1710: Sabrosa,23915.0,2018,Estrangeiro
,11D1711: Santa Marta de Penaguião,643.0,2018,Estrangeiro
,11D1815: São João da Pesqueira,817.0,2018,Estrangeiro
,11D1818: Sernancelhe,2250.0,2018,Estrangeiro
,11D1819: Tabuaço,9885.0,2018,Estrangeiro
,11D1820: Tarouca,1596.0,2018,Estrangeiro
,11D0409: Torre de Moncorvo,3223.0,2018,Estrangeiro
,11D0914: Vila Nova de Foz Côa,1673.0,2018,Estrangeiro
,11D1714: Vila Real,13633.0,2018,Estrangeiro
,11E: Terras de Trás-os-Montes,45281.0,2018,Estrangeiro
,11E0401: Alfândega da Fé,749.0,2018,Estrangeiro
,11E0402: Bragança,22979.0,2018,Estrangeiro
,11E0405: Macedo de Cavaleiros,959.0,2018,Estrangeiro
,11E0406: Miranda do Douro,12819.0,2018,Estrangeiro
,11E0407: Mirandela,4914.0,2018,Estrangeiro
,11E0408: Mogadouro,1174.0,2018,Estrangeiro
,11E0410: Vila Flor,712.0,2018,Estrangeiro
,11E0411: Vimioso,685.0,2018,Estrangeiro
,11E0412: Vinhais,290.0,2018,Estrangeiro
16,Centro,3000858.0,2018,Estrangeiro
,16B: Oeste,656535.0,2018,Estrangeiro
,16B1001: Alcobaça,55806.0,2018,Estrangeiro
,16B1101: Alenquer,1319.0,2018,Estrangeiro
,16B1102: Arruda dos Vinhos,924.0,2018,Estrangeiro
,16B1005: Bombarral,9271.0,2018,Estrangeiro
,16B1104: Cadaval,,2018,Estrangeiro
,16B1006: Caldas da Rainha,79569.0,2018,Estrangeiro
,16B1108: Lourinhã,14308.0,2018,Estrangeiro
,16B1011: Nazaré,130609.0,2018,Estrangeiro
,16B1012: Óbidos,172550.0,2018,Estrangeiro
,16B1014: Peniche,95053.0,2018,Estrangeiro
,16B1112: Sobral de Monte Agraço,,2018,Estrangeiro
,16B1113: Torres Vedras,96142.0,2018,Estrangeiro
,16D: Região de Aveiro,345899.0,2018,Estrangeiro
,16D0101: Águeda,12269.0,2018,Estrangeiro
,16D0102: Albergaria-a-Velha,2461.0,2018,Estrangeiro
,16D0103: Anadia,22911.0,2018,Estrangeiro
,16D0105: Aveiro,201704.0,2018,Estrangeiro
,16D0108: Estarreja,9393.0,2018,Estrangeiro
,16D0110: Ílhavo,35350.0,2018,Estrangeiro
,16D0112: Murtosa,12093.0,2018,Estrangeiro
,16D0114: Oliveira do Bairro,3801.0,2018,Estrangeiro
,16D0115: Ovar,38600.0,2018,Estrangeiro
,16D0117: Sever do Vouga,2267.0,2018,Estrangeiro
,16D0118: Vagos,5050.0,2018,Estrangeiro
,16E: Região de Coimbra,747146.0,2018,Estrangeiro
,16E0601: Arganil,3931.0,2018,Estrangeiro
,16E0602: Cantanhede,23189.0,2018,Estrangeiro
,16E0603: Coimbra,440068.0,2018,Estrangeiro
,16E0604: Condeixa-a-Nova,7389.0,2018,Estrangeiro
,16E0605: Figueira da Foz,146154.0,2018,Estrangeiro
,16E0606: Góis,310.0,2018,Estrangeiro
,16E0607: Lousã,11095.0,2018,Estrangeiro
,16E0111: Mealhada,38212.0,2018,Estrangeiro
,16E0608: Mira,25954.0,2018,Estrangeiro
,16E0609: Miranda do Corvo,5271.0,2018,Estrangeiro
,16E0610: Montemor-o-Velho,7611.0,2018,Estrangeiro
,16E1808: Mortágua,16367.0,2018,Estrangeiro
,16E0611: Oliveira do Hospital,6110.0,2018,Estrangeiro
,16E0612: Pampilhosa da Serra,937.0,2018,Estrangeiro
,16E0613: Penacova,2605.0,2018,Estrangeiro
,16E0614: Penela,2923.0,2018,Estrangeiro
,16E0615: Soure,4453.0,2018,Estrangeiro
,16E0616: Tábua,2586.0,2018,Estrangeiro
,16E0617: Vila Nova de Poiares,1981.0,2018,Estrangeiro
,16F: Região de Leiria,203122.0,2018,Estrangeiro
,16F1002: Alvaiázere,566.0,2018,Estrangeiro
,16F1003: Ansião,1275.0,2018,Estrangeiro
,16F1004: Batalha,28351.0,2018,Estrangeiro
,16F1007: Castanheira de Pêra,136.0,2018,Estrangeiro
,16F1008: Figueiró dos Vinhos,1907.0,2018,Estrangeiro
,16F1009: Leiria,94458.0,2018,Estrangeiro
,16F1010: Marinha Grande,63273.0,2018,Estrangeiro
,16F1013: Pedrógão Grande,106.0,2018,Estrangeiro
,16F1015: Pombal,10006.0,2018,Estrangeiro
,16F1016: Porto de Mós,3044.0,2018,Estrangeiro
,16G: Viseu Dão Lafões,115324.0,2018,Estrangeiro
,16G0901: Aguiar da Beira,807.0,2018,Estrangeiro
,16G1802: Carregal do Sal,182.0,2018,Estrangeiro
,16G1803: Castro Daire,2311.0,2018,Estrangeiro
,16G1806: Mangualde,6230.0,2018,Estrangeiro
,16G1809: Nelas,15037.0,2018,Estrangeiro
,16G1810: Oliveira de Frades,3950.0,2018,Estrangeiro
,16G1811: Penalva do Castelo,,2018,Estrangeiro
,16G1814: Santa Comba Dão,144.0,2018,Estrangeiro
,16G1816: São Pedro do Sul,5165.0,2018,Estrangeiro
,16G1817: Sátão,295.0,2018,Estrangeiro
,16G1821: Tondela,6119.0,2018,Estrangeiro
,16G1822: Vila Nova de Paiva,,2018,Estrangeiro
,16G1823: Viseu,63576.0,2018,Estrangeiro
,16G1824: Vouzela,2013.0,2018,Estrangeiro
,16H: Beira Baixa,38394.0,2018,Estrangeiro
,16H0502: Castelo Branco,25022.0,2018,Estrangeiro
,16H0505: Idanha-a-Nova,9423.0,2018,Estrangeiro
,16H0506: Oleiros,652.0,2018,Estrangeiro
,16H0507: Penamacor,1255.0,2018,Estrangeiro
,16H0508: Proença-a-Nova,1335.0,2018,Estrangeiro
,16H0511: Vila Velha de Ródão,707.0,2018,Estrangeiro
